user_id,products,reviews
9023767,206,90
9395084,115,145
10122696,451,89
12262316,537,100
2057117,1200,190
7315923,933,531
8715072,213,87
8914546,242,120
11072077,676,91
11655830,1186,83
11903138,3370,788
11927479,630,312
12150316,626,80
12499094,4665,367
13137518,350,85
636607,1666,149
710814,1572,101
1381640,669,85
2022220,4303,88
2991623,1725,222
4207515,1110,173
4422819,1642,159
5087727,642,84
5695568,508,92
6259874,297,94
6561189,443,256
6587184,1856,91
8028604,354,134
9206606,419,83
9748768,620,130
10241081,521,101
10418753,1161,181
13535502,678,110
2754324,174,104
6917663,1432,206
6243112,352,93
7194447,849,94
8531210,410,116
9320986,4389,150
9568151,378,110
9836107,508,109
11151420,568,151
11266138,355,119
11381698,1463,186
11505923,1004,139
11760768,901,107
13009195,185,91
13114533,3965,257
13656639,550,95
2043464,332,87
3853019,500,140
4046225,2954,108
4242955,315,94
5300696,706,99
5387702,305,96
5916567,317,216
6312290,752,89
7426247,483,116
7661543,466,87
8481919,251,114
8942939,679,94
12888572,350,175
13449903,1519,113
13691900,479,270
9496202,169,116
10824035,740,228
11949083,14289,112
6218344,1894,85
7194970,485,110
8464877,6555,104
8778044,246,97
9678779,798,151
11227797,2717,108
11272188,1892,207
11353510,1478,129
11548242,712,260
11598359,682,228
11928173,423,106
11973928,423,187
12007469,6515,1737
12591524,758,97
13565589,549,80
13868589,616,189
13910395,1212,154
138224,544,157
1465218,457,96
3594691,1293,183
3783541,1550,101
4262435,1641,139
4998681,2553,413
5215474,811,90
5239168,1100,130
5299849,3665,111
5479874,298,136
5641690,1100,90
5945288,1247,99
6032009,1339,104
6411630,624,81
6517722,461,102
6669836,2933,86
9583410,404,88
10161107,820,220
11027396,214,87
13554550,204,139
13355703,531,87
804172,1183,80
7371191,697,111
7638042,2023,160
7997760,844,94
8735682,1155,431
8995663,1011,82
9230953,562,99
9822238,1013,87
10096975,2013,115
10169920,1802,257
10963357,359,81
11262592,1789,454
11332378,1092,117
11457976,2074,119
11535313,802,109
11598461,1062,90
11723717,1764,178
12755622,2072,199
13310695,1388,118
13754192,1375,108
1184262,211,134
1756507,650,254
2909117,845,83
3156720,817,90
4497817,1483,108
5101161,3177,208
5762171,679,133
5823763,217,80
6919810,7091,627
7131831,2566,236
7310084,601,289
7334555,585,82
8103915,289,140
8288693,503,119
9727727,642,105
10383160,262,85
10479495,594,92
12971427,468,80
1238070,186,154
8092478,1200,138
8317772,1815,183
10294861,2068,391
10776918,497,294
11273173,799,89
11380846,957,80
11584594,2829,330
11843467,2297,92
11890403,759,484
11897647,1380,265
12001082,391,119
12189855,1658,130
12310446,397,161
12381447,1626,109
12937026,779,131
13786873,418,135
1692179,491,106
1756402,732,86
3123959,382,81
4091648,1433,113
4260016,335,107
4447249,475,180
4497167,1155,84
5606871,817,114
5611329,283,96
5709132,2330,110
6370274,860,134
6496671,391,90
7484114,3849,84
7571418,306,80
8550060,740,164
9657261,515,151
12321980,8793,85
6957854,406,87
7668547,393,109
8463010,1346,119
9528679,1113,91
11217869,1159,95
11242997,1800,104
11272918,1096,161
11346539,666,526
11394306,3365,89
11610374,496,295
11666700,1169,118
12111360,969,110
12119812,1153,103
12383562,1419,89
13827284,2749,113
13857593,2437,95
13943705,1062,156
14041472,368,147
14213100,356,97
2909250,3314,174
4127245,3596,109
4166721,414,81
5156325,1255,134
5254406,988,149
5855507,551,90
6518578,276,89
6955511,1173,97
7488831,784,106
7496905,381,102
7928381,850,87
8247252,1124,93
9272682,1158,89
10068872,749,83
10354127,511,87
12741957,426,91
7308638,2184,90
4848079,1119,257
11872078,958,118
195311,66,172
373751,1788,111
447409,574,81
7376779,4090,128
7639832,590,154
8321229,3714,135
8927975,1296,130
9538455,428,129
10742192,1043,106
11171789,1244,544
11182450,300,96
11500545,5023,232
12924281,546,95
13648598,264,138
75911,1177,117
1570887,181,93
3344336,10365,218
3632395,824,94
3725817,343,88
4832841,489,297
4906768,1299,91
4930615,779,103
4955605,253,82
5014119,351,82
5361677,1433,244
5953529,456,83
6215812,2656,109
6518394,372,80
6569693,214,230
6748872,3710,243
7175703,1022,90
7398488,445,168
8087023,277,218
9072658,1240,84
9281454,345,122
9709442,371,127
9877825,1440,133
10016735,208,95
10926014,136,81
5828817,603,87
7639118,981,172
145298,1316,87
5261045,1093,119
7570015,1032,107
8426822,839,248
8800939,816,82
10610322,1614,122
11100667,2524,132
11131263,1684,89
11181330,1526,212
11656177,970,85
11702299,395,91
11793647,2353,232
11795408,577,430
11875231,4182,194
11875439,510,110
12027107,869,201
12061897,2039,129
12442867,673,100
12459330,1494,123
13891577,2082,108
58080,2090,96
206861,142,87
1960466,455,195
3948447,2859,89
4290379,1203,261
5605298,1236,334
6240208,788,103
6851977,583,434
7344920,945,249
7483895,1311,281
8610369,192,90
8857084,3038,735
9866189,9659,87
9881555,1654,109
10212180,227,162
11101252,1490,86
1629865,298,92
1744830,151,101
12374915,1624,150
8441090,5704,260
10319286,2836,287
255119,3000,260
471485,566,186
6563736,850,120
8168668,724,91
8414304,1157,92
8484778,1870,156
9505881,359,94
10371547,628,179
10740802,297,111
11256620,209,86
11280863,1010,83
11369949,3256,185
11716343,2205,109
11745107,1850,199
11800497,444,85
12653821,2832,90
13917499,1790,422
13932591,399,183
398608,1576,125
3377641,383,146
4133468,464,117
4374690,787,92
4412781,1077,140
4974776,763,101
5180823,327,140
5195046,1053,84
5228258,994,111
5342751,1008,198
5376479,309,93
5517639,788,257
5749056,64,101
6725685,364,119
6799274,2223,393
6877534,347,118
8670293,154,92
9410017,167,86
9615352,752,432
9778839,222,114
10292657,635,115
10568304,183,84
10976093,1958,97
13284273,289,179
1731023,125,81
836357,2830,647
5105442,329,160
5823815,937,109
6290742,1684,515
7182052,740,101
7636728,721,103
8770323,345,109
10860636,665,83
11227002,478,89
11278595,706,80
11692274,125,173
11696098,543,82
11710838,3059,120
11744174,586,120
12748910,11317,91
13115083,4381,243
34116,995,385
805349,565,94
1280323,1724,286
1543771,6374,112
2097808,989,104
2263344,128,121
2992384,4377,226
3031714,1609,94
4312374,796,292
4641606,3599,111
4940667,801,81
4967524,3602,91
5041597,907,91
6333120,10475,339
6505918,4058,296
6841727,6229,341
7730311,330,93
8312358,547,169
8590842,726,105
8607122,541,90
8762068,753,110
8928763,319,90
9094413,668,89
9237517,193,101
9572396,2367,128
11068153,457,115
12630514,280,155
11204118,895,127
5502170,833,186
7413295,527,133
7452326,2129,158
8088524,1354,311
9105687,3076,325
9677738,1537,90
9941397,2321,87
10464600,1608,92
10758580,764,84
11282970,1323,158
11301733,289,88
11311676,1248,98
11411719,1009,86
11490641,360,174
11541159,158,113
11746693,3625,97
12041697,3446,116
12094159,2221,581
1527480,216,120
5495271,1549,249
5883906,443,89
7243163,744,490
7533758,1004,96
8121121,209,95
8126076,4541,87
8360025,2205,247
8407170,570,80
9337537,887,194
12527161,294,96
9438676,422,299
11510986,1200,505
5077873,675,102
6808967,923,196
6900275,1043,182
7930744,648,147
10897336,1203,479
11317042,1116,85
11375334,561,122
11689044,5821,136
11769205,1483,165
11827499,1023,80
11852844,201,98
12015756,418,80
208222,984,116
797259,855,89
2653955,2225,268
2708480,745,93
3526062,458,113
4685723,297,101
4851008,1203,84
4948421,269,97
7151325,1158,303
7387097,651,381
7620492,348,105
8417507,1324,87
8556248,175,86
10465540,233,128
12803968,4628,201
255138,318,118
11159180,2202,98
11849357,1099,81
1667239,1051,113
7638423,2121,204
7917722,508,81
8197843,447,103
9165490,883,104
9821137,512,95
10613654,3064,468
11293096,517,87
11705417,7026,239
12057561,598,103
12253842,1076,129
12429867,565,99
12972776,1729,255
13081608,675,141
13181558,4669,133
5131936,252,117
5292805,289,88
5346670,1953,232
5357678,1555,110
6046134,789,91
6163104,498,142
6641561,1211,103
7857517,428,208
7962243,1736,257
8530277,649,95
8795692,225,119
8804565,388,103
9156251,641,83
9298081,715,155
9781338,340,100
13312012,3988,334
3028032,293,175
11154637,4087,200
12780027,1715,133
12842143,584,94
4359910,614,84
7012157,2583,269
8457593,2534,193
10278183,471,177
11607394,644,80
12188396,846,110
13423982,421,93
14228719,987,96
866750,2483,90
1411135,640,170
4538532,5620,87
4758066,588,232
5168316,2379,140
5438043,2315,91
5443659,283,87
6419038,554,162
6576610,15331,291
6796744,1377,130
7012174,783,90
8284469,517,107
13068072,1076,237
232709,105,97
3239942,301,103
11402533,1031,128
24823,3268,116
3274604,671,119
4863917,750,121
5252132,2212,210
7396070,803,352
7631509,527,130
7645770,465,80
9659838,507,134
10459292,668,91
11190860,903,101
11360534,369,100
11899001,1351,361
11944352,741,89
12113444,580,116
12874513,3076,113
660249,2470,238
1519268,988,82
1720371,729,81
1790866,1059,134
2608413,555,93
3645300,1129,88
4286440,459,100
4500734,3083,154
5255021,295,100
5599328,7001,368
5688883,436,151
5891598,448,158
6391042,244,152
7500989,1754,848
7976384,369,206
9258884,241,89
12753907,277,81
12779223,444,99
13798498,1649,942
14287597,428,83
14895,244,123
39531,1241,191
1819898,580,88
11352369,4367,623
12163928,540,88
7654097,801,185
7658568,587,80
8426084,609,151
11229217,2104,306
11409628,741,167
11767535,355,99
11806206,434,127
11812871,514,309
11929208,309,91
11934341,3759,617
12189169,1639,99
13818782,525,91
629273,2189,176
1170096,749,110
2951786,2862,180
4309380,984,89
5133971,809,448
5410988,465,200
5421263,652,141
5720061,518,89
5740846,258,81
5757233,464,81
5799083,150,91
5847936,787,299
5980987,467,177
6630165,1252,121
7148038,912,262
8054781,585,97
8111961,281,156
9007922,408,96
9017544,654,166
9062659,475,83
9071648,258,142
9237049,295,95
9686288,748,80
9933733,1480,282
10252013,136,92
13691178,4516,241
1769563,157,173
7076394,1334,221
9172306,8747,208
9940454,1233,226
11422291,2786,83
11452936,1299,98
11594436,1730,123
11637412,1366,83
11685534,339,107
11929053,314,87
11953063,1000,82
13469574,1665,87
14159060,118,105
551240,203,95
4180816,812,82
4395626,1950,208
4974710,2282,155
6582947,519,158
7434816,4785,106
8689190,511,219
9094287,996,95
9375372,1959,115
9507182,370,118
10613183,215,92
12697088,1023,90
1236050,1029,110
6541585,640,81
7198631,7185,93
7432968,2262,111
7781891,455,347
7794515,663,117
8698007,1132,123
9513098,2933,194
10842285,4289,139
11163886,456,247
11329487,398,95
11335270,2368,81
11378714,707,147
11382455,2765,123
11429921,1321,121
11631600,501,88
11679276,2176,80
11785394,414,97
11818277,9176,104
11928168,406,116
12112303,1591,351
12727358,424,215
12831757,3804,126
13104774,535,99
13362318,1207,82
13693789,232,115
1171844,411,80
1460545,2800,168
1692836,432,133
1864874,790,112
2063317,305,122
2586626,583,80
2588366,3232,107
2590713,912,104
3202927,861,150
3520967,233,83
3779449,224,126
3957508,844,234
4168711,389,82
6029973,576,120
6139980,210,85
6591385,536,103
6659189,162,92
6703874,765,96
6712733,871,128
6867191,1083,137
6967401,389,82
7184205,290,84
7963142,228,105
8086991,624,395
8616927,2246,128
8622113,969,81
9351477,1637,90
10425648,163,119
10750912,210,91
12670913,4264,276
12948281,403,98
565955,197,102
7492351,9519,80
3111944,2818,119
5560267,954,80
6104466,646,115
7915783,1770,150
8223483,495,81
8623398,505,119
9262508,2527,124
10584710,1277,97
10848731,521,159
11150024,2557,239
11346025,3240,129
11348641,767,110
11571084,8838,147
11674493,1258,415
11675023,1154,180
11949014,935,120
12425595,676,163
12725274,525,84
1568993,1027,143
2338074,288,115
2357811,1123,578
3207524,12265,90
3581929,2406,113
3721440,650,137
5172367,151,80
5897376,928,128
5933558,319,88
6922631,2907,847
8483618,360,173
8809868,812,121
9522187,812,90
10015033,772,88
12936147,232,94
13172268,730,90
576939,877,100
2598115,1588,99
9421896,2207,86
11982877,1309,80
1821429,2256,86
2557374,418,81
4953363,1784,92
5162042,1259,103
7549189,537,96
8127982,2063,88
8615149,2105,117
9461242,1904,109
9478150,2653,313
10031230,4358,183
10816763,1518,136
11166044,1832,89
11341520,1354,180
11357613,616,178
11382771,1463,1157
11583614,435,159
12103079,4591,105
12556130,1792,130
14122537,246,85
164300,577,233
714342,2051,91
1338989,2051,174
1594595,1607,93
2601349,319,93
3327813,595,101
4149323,742,218
4310337,519,85
5036744,292,84
5162338,536,85
5174820,328,157
5622660,1140,195
6447859,134,80
6632102,186,118
6898082,467,213
7345700,143,84
7433408,712,133
7642306,347,97
7797111,453,96
8115563,412,81
8258805,1010,104
8644825,463,92
8790143,301,87
9283022,1253,99
9625714,263,89
9967299,682,102
13008954,661,102
2821,1100,220
148819,1513,96
7555122,565,87
7568709,599,86
8160674,2375,98
9293725,2912,355
9296493,662,89
9405242,1924,141
9453541,3944,89
9488242,3468,202
11149254,2818,122
11342821,597,120
11749755,517,100
11841548,379,160
11934022,658,206
12003787,6236,162
12122735,911,209
12177708,485,141
12822973,2596,995
13850551,2057,404
14041074,5552,1094
1778491,280,123
2341358,1197,118
2912559,406,82
3015588,568,109
3335602,397,98
4670694,359,105
4746786,318,112
4968790,427,214
5153865,638,125
5518813,329,82
5919693,522,104
6098206,572,164
6334502,1357,185
6386163,993,97
7005044,654,80
7025947,412,88
7872960,318,82
9167913,203,81
9390312,171,170
10000809,754,86
10121169,1095,486
10420845,258,112
610265,408,85
2832509,837,84
7011638,399,139
1433772,1566,105
644472,6157,95
1905710,506,150
3335506,1150,81
7640509,937,150
7944685,5221,921
8503995,1143,234
8638537,3695,502
9114218,1427,105
9861026,12301,217
10103515,1038,187
10203228,494,350
11029904,636,224
11235400,434,98
11295182,2497,193
11509351,2495,110
11611699,390,116
11746912,816,150
11970091,1589,81
12011251,722,138
12032313,3069,152
13279824,1005,88
13625563,917,94
546061,1397,327
1023933,203,136
1206788,573,210
3042419,557,127
3722376,379,112
4695989,403,146
4894091,1007,84
5492822,2075,122
5621795,1156,185
5670035,1385,122
5984075,332,213
7009994,1003,157
7919675,410,80
8340884,337,80
8434170,672,105
8653647,215,143
1689793,50,134
6612161,2488,274
9398535,1781,135
11520959,1066,102
1570860,3515,110
3382039,991,115
4990972,234,89
5628483,2366,94
6928493,710,154
8585798,4017,108
8693572,2682,219
9026182,562,529
9290719,1325,130
10164535,1718,283
10427336,15282,80
11179087,1600,117
11203703,373,117
11269162,3857,103
11278974,379,202
11331712,344,102
11521540,654,91
11647643,3000,105
11892926,338,112
11947465,2414,99
12048856,892,86
952940,777,99
1479691,1637,164
3344484,10945,261
3748608,354,86
3831611,1183,129
4237249,294,121
4444253,5209,258
4728455,3568,81
4768934,428,83
5104772,443,80
5349479,679,330
5448881,1014,191
5474625,538,156
5877974,323,84
6188976,669,124
8187281,680,86
8720617,4378,82
8829481,821,112
9166464,678,105
9335389,446,92
10783679,257,169
11067539,4387,81
12259893,64,87
13271482,343,82
2455041,1479,174
13345126,638,89
8433304,652,172
8564410,229,106
9055142,300,90
9283765,757,272
9814609,8992,80
11184278,1607,82
11263995,399,93
11385900,2306,101
11402158,346,81
11425154,622,97
11540181,585,170
11548912,801,99
11580854,569,172
11608573,710,107
11682693,516,119
11789565,1515,114
11953685,1114,180
12457166,1074,85
13584481,1235,123
13688143,344,88
13968902,1323,221
14093062,3466,145
14299904,1515,111
1076634,3366,466
2489282,572,117
4276590,205,87
4319304,4519,103
4515407,417,147
5053164,1153,232
5129758,272,95
5223669,4143,136
5415229,345,86
5502659,1396,108
6611579,1162,104
6888057,1209,160
7583178,2495,118
8028492,41,86
8939695,373,102
12536785,362,144
1730320,177,742
13973338,2178,83
13201259,5832,106
13601871,1206,85
804746,654,318
3523590,1521,205
7809189,2704,541
8133200,2790,835
8682233,2457,168
9480040,1337,86
9531173,1047,349
11342572,1261,102
11514086,736,236
11787562,307,106
11921053,530,97
11963386,413,133
12723345,831,95
13619759,803,142
13680767,594,121
13899455,305,107
14212313,1187,85
394074,1161,120
1294511,906,123
3174518,687,90
4170889,149,80
5226848,277,115
6778866,336,83
6826414,457,108
7364483,1350,208
8280637,584,80
9170920,1993,615
9438687,2943,80
12310778,147,101
13496481,264,109
1395104,766,99
2612601,907,83
1098820,425,129
6999106,1145,99
8942942,5153,123
9038873,645,123
9255920,620,120
9342933,2293,162
9412216,235,93
10056981,2014,100
11328796,1311,92
11375838,2048,284
11399864,3309,477
11433853,1309,872
11444834,514,95
11466430,847,121
11522343,677,84
11634911,294,80
11699522,370,138
11854686,2018,127
11880429,784,92
11960442,291,205
12051026,461,80
12115086,519,98
13201187,4919,320
13817554,385,112
14189616,483,95
14268553,587,91
2583367,331,84
3258529,521,153
4092426,1048,139
4158636,1171,80
4354958,4513,91
4678865,670,101
4783818,441,105
4797875,4384,99
5056654,478,125
5108326,560,995
5416861,2349,97
7061924,228,106
7836422,740,135
8133709,2412,175
8322507,484,94
8639819,356,194
14119338,479,165
225613,193,84
492953,354,86
11526209,1369,87
364420,3724,97
8557067,1383,80
8626729,4190,87
9118233,727,125
9796167,913,227
10362615,701,133
10415843,610,103
10431524,791,152
10972368,415,132
11464734,2441,198
11481216,1258,204
11943850,1430,93
12524045,343,91
13625372,863,99
14181037,6080,130
249105,319,85
2786976,2389,162
3006016,1154,105
3102110,268,101
3563395,165,97
3816605,1279,224
4144123,3454,112
5141343,482,195
5988472,1208,93
8528334,443,91
8748933,327,98
8815892,4595,143
8984653,1688,195
9545563,2118,122
9981893,383,143
9991943,531,143
10880367,202,80
40625,498,173
2024523,158,88
11639928,484,196
10019874,90,80
11366034,18838,113
11969215,1146,372
675898,528,169
747994,2000,84
2473824,1252,182
6987167,3158,89
8392445,904,86
8434962,1463,171
9931960,605,82
10297628,1319,84
10307665,336,80
11367373,1104,99
11667944,2145,83
11761842,1086,95
11794757,771,350
13920924,1355,92
14203695,1341,91
521524,540,84
1390811,157,86
1852731,2673,262
2038747,5304,109
2627996,385,260
3162862,496,129
4580019,269,89
5087321,162,93
5264000,1228,86
5790993,582,108
6300392,835,82
6667732,4129,87
7382651,9697,244
10719003,1805,221
12574186,1249,127
12964687,828,184
9676447,885,135
14204461,867,87
3154696,406,105
3455960,486,90
9554313,4349,86
9674563,1377,174
10251736,3015,94
11107572,937,199
11156751,444,96
11172026,741,121
11563491,2245,134
11600052,6757,276
11698015,260,111
11914965,5118,137
11973633,776,80
11987705,3528,115
12153240,418,82
13238612,801,162
13593791,925,114
13969851,1561,118
498519,1452,191
591382,9912,311
1750730,766,161
1862568,750,116
2527040,1388,127
3993976,286,83
5247225,314,114
5292166,3492,165
5496679,1183,103
5864069,1892,130
5907040,400,121
6297194,452,82
7412058,319,83
8708626,1150,103
8767271,1967,209
8883668,375,150
9139946,282,107
9221494,406,256
10730813,2041,178
12502547,394,81
193893,663,110
1117300,321,83
1591174,1166,274
6985062,1634,147
7185628,1863,145
9985211,1106,94
507081,1486,80
4511388,483,93
7428027,2163,105
9078491,657,96
10860520,2777,95
11334331,324,139
11504525,557,357
11617083,5187,107
11701833,1467,114
11726080,3443,138
12017769,933,306
12091426,1176,80
12109209,436,82
12778762,6555,93
12929285,437,116
13385274,389,88
13872346,3065,155
14258281,1329,205
1232156,651,110
1673374,1219,119
2022001,2287,232
4138123,698,99
4392123,758,106
5123299,362,139
6430661,434,116
7052718,699,261
7676438,144,82
8002425,511,85
8502641,361,142
8587182,4961,89
8590851,961,124
8633999,622,113
9102704,250,102
9261197,471,115
10059056,405,168
10094540,928,89
10207617,302,113
10468016,4495,140
10699789,283,105
10987196,177,116
12887648,1060,158
13352357,182,328
1899003,131,81
6624923,3965,120
6854137,4107,118
7436822,2287,436
9441270,971,141
9737698,988,128
10620545,1073,130
10702447,1350,92
11572504,509,115
11814785,766,87
12087805,1818,122
12097952,459,88
12200106,465,109
12206936,1435,182
12369421,625,165
12682725,2291,116
13865493,206,83
292793,299,219
2329951,612,107
2870126,1235,217
2883254,6725,81
3407086,721,164
5487859,513,86
5834915,132,84
6133012,394,128
6276549,397,179
6336490,1570,112
6373877,592,161
6471889,561,133
6687829,301,80
7104227,1238,120
8243371,1782,164
8341308,2488,348
9586801,1180,81
9677790,231,113
9754300,814,122
13073086,362,169
11964200,1342,91
246971,962,267
3551733,3013,159
4324009,2786,290
5072970,2915,95
6805502,2331,85
8364385,1960,168
8582206,1091,213
8894208,695,93
9761673,1024,111
10708517,4233,103
11250568,399,222
11707012,7456,185
11728562,2196,232
11904970,1271,84
11914021,2664,106
12176350,1799,106
12258022,373,81
12700323,13601,82
12779127,1239,94
13772213,942,298
13904176,1314,152
14086379,435,90
202355,1592,159
772721,963,80
984250,1430,85
2627296,371,81
2651106,719,83
4099005,559,111
4230919,2022,488
5048372,3035,179
5485185,326,135
5593981,1402,115
5949100,359,422
6116856,767,91
6279707,300,181
6311699,999,103
6606909,1570,152
6993490,1362,84
7033276,7007,164
7034102,3157,135
7501035,269,85
8551136,735,283
8665576,193,97
9045228,300,97
9538342,1995,142
9666279,588,125
11102173,448,177
12225935,53,84
10946410,1455,265
923909,2755,165
2615748,730,195
5998100,5911,138
7431488,322,87
7499278,1802,97
8423145,3208,108
8812050,964,82
9337922,613,184
9480331,1599,91
11212489,248,114
11252259,712,81
11347000,978,86
11380142,1873,97
11689633,204,120
11692965,2858,134
11750441,794,88
11865960,882,310
11891931,1178,112
12381940,1825,128
13421919,874,117
13909468,645,292
14276474,1405,86
841400,253,200
2161805,135,81
4122289,405,81
4376976,3982,84
4431005,257,86
5160346,929,92
5250679,633,92
5365712,4464,90
5462978,336,155
6073103,250,132
6371662,2580,142
6639989,818,102
7661774,211,84
8087376,181,107
8219999,289,145
8279547,685,90
8919216,2465,134
9784822,2045,103
10100995,639,116
10681750,1122,539
12508019,587,210
13635873,302,91
3248562,170,88
12184235,695,132
853483,602,419
4427756,360,161
7729264,1570,81
8556430,1594,137
11301053,1441,100
11383965,1707,96
11521963,864,81
11590271,1085,261
11611570,603,93
11966262,679,106
12106277,1513,182
12206635,1924,312
13654564,818,101
732028,9315,193
760258,1207,98
1103841,1173,93
1920502,292,87
3107653,671,87
3227095,296,91
3428476,350,110
4382023,416,137
4761989,5130,366
4780076,344,146
5549434,4026,113
6102192,353,116
6399320,1049,91
7337690,1229,273
7348315,334,93
7499519,330,149
7517426,1326,164
8398157,474,89
9294827,288,182
9440659,563,144
9707839,1112,94
10806466,633,172
12241259,1028,102
13021105,533,157
9349175,530,100
748899,2103,1092
5248033,1222,81
5710254,546,92
8383670,4222,148
9118843,1031,95
9317801,2254,84
10283939,590,115
10416126,1155,116
11264712,489,132
11302562,1478,190
11538031,912,117
11580596,2163,249
11749839,347,159
11998536,580,268
12027584,641,117
12202612,904,104
13626253,201,81
13922777,845,92
14095813,769,117
484520,515,89
1048115,2661,85
1361846,674,230
2367076,2148,415
2662790,113,99
2983188,1110,95
3109482,23,247
3324623,1201,218
3633891,2591,292
4181234,414,92
4447142,756,85
4689637,607,90
4743247,481,89
4889330,1526,146
5060523,350,205
5124984,655,90
5157631,2419,584
5333454,610,101
5386537,526,83
5873074,189,92
7545347,239,114
7975923,631,96
8096178,531,102
8529555,633,90
8872513,416,84
13036973,373,196
13434468,1897,112
13935259,358,82
11474690,2597,125
12955416,1998,916
7463510,540,83
8017646,1669,159
8461074,907,85
8659218,966,145
10142625,1428,82
11449550,1899,108
11468064,858,154
11680288,603,250
12154440,1034,111
13640636,372,99
13868691,4121,150
14010358,4358,123
1028702,3018,384
2444642,538,102
2490168,1660,82
3964862,5276,217
4421154,663,279
4456614,365,119
4562209,679,131
4891149,435,117
5059407,2598,283
5154285,1337,88
5272373,988,134
5605715,705,108
6034166,543,448
6529777,310,97
6915849,360,140
7112323,467,100
7248368,1561,89
7686297,336,165
7765452,699,165
8501695,690,80
8865664,1767,684
8927839,454,95
9471579,550,102
10041389,522,91
12267007,3237,151
13044434,264,93
13537402,240,82
13787757,1898,109
1415841,172,95
1816942,1171,84
11310370,575,83
5766691,1298,107
7597696,2529,137
8396469,380,132
8431780,180,99
9181323,830,83
9287393,1626,269
10383001,752,105
10760425,491,80
11122047,3344,119
11368324,1468,84
11877072,458,195
12218732,833,250
12672311,1855,197
13987001,464,233
13995472,372,146
2081645,278,89
2503918,691,302
2658725,1157,84
4426327,2858,113
4467561,714,221
4907651,1816,150
4915278,3296,275
4991136,669,112
5029630,1762,85
5335040,160,89
5397639,160,89
5600074,469,173
5654266,1742,331
5723345,1843,93
6212912,519,96
6300602,532,85
8205019,321,86
8756973,420,157
9346884,571,89
9788759,518,92
10841934,805,83
12241492,181,98
690944,2173,146
7185667,1095,81
7430619,926,92
8818925,6528,130
9421136,846,82
9564179,1007,80
9578659,496,153
9579662,1330,117
11161439,1935,121
11179938,1080,405
11188756,814,82
11258510,886,129
11585066,3446,82
11718647,385,92
11803707,334,109
11990918,212,91
12244823,523,83
13415571,586,81
13922700,609,117
630378,356,134
755927,494,118
1498579,812,153
3273922,2395,80
3502950,1188,118
4255350,714,118
4374169,879,86
4414537,2600,84
4482862,649,97
5055497,2218,631
6475089,778,102
6530247,793,111
6550181,745,129
7460046,589,94
7910111,312,84
8215364,1544,193
8643820,575,90
9773131,10430,133
11099297,447,140
25966,1722,365
11873597,1963,511
12042553,1124,89
14165815,2627,136
3657695,516,95
5413234,454,93
6806213,1582,80
6977948,1014,88
8266132,1777,113
8322453,9532,101
9144094,2021,136
10326289,1211,183
10536545,422,264
10574169,1109,190
11478913,5212,91
11954936,805,93
12103982,781,181
12344725,2355,123
12385964,550,149
13238191,1302,136
13358138,1668,88
13866950,849,141
346285,972,100
2051370,645,113
3008420,313,93
4237088,560,92
4408713,217,137
4598907,2078,176
4868093,884,102
6654838,452,102
7148662,670,136
7200727,366,116
7289366,239,101
7607175,413,99
7850291,268,172
8239468,1282,107
9096407,4676,121
10727287,636,183
10793563,390,113
93305,409,128
1199570,210,91
2027102,1735,228
10941066,3128,208
12444420,3649,127
1081439,1827,80
5458051,491,102
6134212,1364,297
6257928,405,136
6596947,1550,134
6853028,454,165
7331379,1358,100
8368634,312,197
9072299,2030,90
9711833,445,84
10423951,594,92
11201743,770,85
11249641,451,132
11484944,1154,122
11562636,845,125
11601273,2156,621
11651356,1696,109
11672684,1616,119
11685731,4680,192
11755320,3328,103
11822048,2809,143
13801466,533,113
13905594,476,110
14034535,563,81
14251621,1209,162
644130,7693,101
679297,1276,124
1344244,599,84
1553573,1296,151
2190964,980,199
5727907,956,322
6400485,1640,129
7194497,1300,137
7305375,168,106
8495700,1033,144
8698893,402,105
9082159,342,150
9220375,207,86
9819165,140,155
12221476,331,84
13403530,158,86
864211,335,104
2041672,488,163
11200267,786,99
13450855,1888,172
7441584,762,182
8876409,3685,81
10240944,3775,213
10904120,552,133
11358694,1954,123
11364701,1079,132
241405,394,85
479547,738,96
1973381,1534,93
2615291,635,153
4121113,1262,184
4196232,909,113
4860958,541,299
5245995,100,94
5721372,2204,185
6474237,2563,124
6519442,1893,102
6628031,311,83
6744799,884,344
7403167,1809,85
7472228,222,101
7643612,390,103
8390851,539,167
8626371,975,96
8723629,1262,107
8752568,1266,130
8808883,4745,144
9519213,153,88
14191536,346,95
1382456,1674,111
1749602,3398,90
9975734,5187,220
435106,833,152
1801076,3395,157
5908074,2669,85
8093776,498,120
8094092,934,88
8467373,1957,446
9844335,891,161
10838429,1757,303
11204981,608,113
11212927,3462,136
11368186,2237,147
11373838,1134,143
11383992,4277,91
11714184,248,81
11892559,1081,298
11897847,678,101
12024689,704,212
13225578,857,107
58034,380,100
4324229,1295,286
4737359,375,83
5020054,1912,87
5529498,197,121
5545257,907,82
6332435,549,107
6916391,496,91
7346931,15466,158
7701961,856,127
9169918,603,82
9380664,1957,98
9660798,251,80
13629066,274,139
2881,464,128
2051105,205,151
13953138,2157,103
6818800,920,112
7071151,1513,187
8980727,1574,120
9019109,528,87
10116235,770,173
10699206,344,107
11542969,711,202
11578965,2270,91
11678848,405,104
11681010,1646,1288
11799792,407,83
11864384,3260,272
